dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,mos_std,distortion_code,distorted_filename,split
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_12,5,2.57895,0.09584,12,i20_12_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I20_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_13,1,5.15385,0.13826,13,I20_13_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_13,2,3.78947,0.135,13,i20_13_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_13,3,3.82051,0.1195599999999999,13,i20_13_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_13,4,2.89189,0.09192,13,i20_13_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_13,5,2.02703,0.09735,13,i20_13_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_14_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_14,1,6.02632,0.16002,14,i20_14_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_14_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_14,2,5.84211,0.17663,14,i20_14_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_14_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_14,3,4.552630000000001,0.1773,14,i20_14_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_14_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_14,4,4.12821,0.18905,14,i20_14_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_14_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_14,5,3.3684199999999995,0.16401,14,i20_14_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_15_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_15,1,3.23077,0.1379,15,i20_15_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_15_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_15,2,3.34211,0.1356,15,i20_15_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_15_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_15,3,3.69231,0.1587,15,i20_15_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_15_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_15,4,3.89744,0.15721,15,i20_15_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_15_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_15,5,4.05128,0.18112,15,i20_15_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_16_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_16,1,6.05128,0.17371,16,i20_16_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_16_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_16,2,6.05405,0.15734,16,i20_16_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_16_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_16,3,5.40541,0.1686099999999999,16,i20_16_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_16_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_16,4,5.13514,0.1333,16,i20_16_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_16_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_16,5,4.71795,0.14929,16,i20_16_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_17_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_17,1,5.61538,0.15219,17,i20_17_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_17_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_17,2,6.33333,0.19971,17,i20_17_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_17_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_17,3,4.324319999999999,0.1327,17,i20_17_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_17_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_17,4,5.87179,0.1745799999999999,17,i20_17_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_17_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_17,5,3.53846,0.18075,17,i20_17_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_18_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_18,1,5.61538,0.1338,18,i20_18_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_18_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_18,2,5.23684,0.15087,18,i20_18_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_18_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_18,3,4.5,0.13289,18,i20_18_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_18_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_18,4,4.13514,0.13867,18,i20_18_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_18_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_18,5,4.10526,0.16969,18,i20_18_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_19_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_19,1,5.82051,0.14895,19,i20_19_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_19_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_19,2,5.17949,0.16566,19,i20_19_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_19_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_19,3,4.79487,0.12655,19,i20_19_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_19_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_19,4,4.0,0.14951,19,i20_19_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_19_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_19,5,3.4615400000000003,0.11942,19,i20_19_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_20_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_20,1,6.15789,0.10867,20,i20_20_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_20_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_20,2,5.46154,0.12997,20,i20_20_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_20_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_20,3,4.78947,0.1243099999999999,20,i20_20_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_20_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_20,4,3.52632,0.1275,20,i20_20_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_20_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_20,5,2.71795,0.10223,20,i20_20_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_21_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_21,1,5.552630000000001,0.16092,21,i20_21_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_21_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_21,2,4.76316,0.1462099999999999,21,i20_21_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_21_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_21,3,4.0,0.1025599999999999,21,i20_21_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_21_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_21,4,3.24324,0.08886,21,i20_21_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_21_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_21,5,2.57895,0.09584,21,i20_21_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_22_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_22,1,6.0,0.16217,22,i20_22_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_22_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_22,2,5.10526,0.14312,22,i20_22_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_22_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_22,3,4.52632,0.1275,22,i20_22_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_22_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_22,4,4.10811,0.09192,22,i20_22_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_22_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_22,5,3.72973,0.08241,22,i20_22_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_23_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_23,1,5.94872,0.1402,23,i20_23_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_23_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_23,2,6.25641,0.19432,23,i20_23_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_23_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_23,3,5.82051,0.18444,23,i20_23_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_23_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_23,4,4.72973,0.13045,23,i20_23_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_23_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_23,5,3.15385,0.13826,23,i20_23_5.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_24,1,6.18421,0.13853,24,i20_24_1.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_24,2,5.07895,0.1799599999999999,24,i20_24_2.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_24,3,3.43243,0.12985,24,i20_24_3.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_24,4,1.97436,0.11169,24,i20_24_4.bmp,train
TID2013,I20,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i20_24_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I20.BMP,type_24,5,0.84211,0.12635,24,i20_24_5.bmp,train
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I21_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_01,1,5.51163,0.10069,01,I21_01_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_01,2,5.06977,0.10081,01,i21_01_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_01,3,4.48837,0.12027,01,i21_01_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_01,4,3.90698,0.10303,01,i21_01_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_01_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_01,5,3.48837,0.11091,01,i21_01_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_02,1,5.80952,0.12705,02,i21_02_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_02,2,5.53488,0.12458,02,i21_02_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_02,3,5.44186,0.13279,02,i21_02_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_02,4,4.81395,0.10006,02,i21_02_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_02_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_02,5,4.15,0.08329,02,i21_02_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_03,1,4.39535,0.12367,03,i21_03_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_03,2,3.92683,0.07227,03,i21_03_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_03,3,3.16667,0.08856,03,i21_03_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_03_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_03,4,3.06977,0.10604,03,i21_03_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_03_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_03,5,2.5581400000000003,0.1153599999999999,03,i21_03_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_04,1,5.93023,0.14106,04,i21_04_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_04,2,6.02326,0.15939,04,i21_04_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_04,3,5.46341,0.12483,04,i21_04_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_04,4,5.33333,0.14548,04,i21_04_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_04_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_04,5,4.65,0.10926,04,i21_04_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_05,1,5.69767,0.13772,05,i21_05_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_05,2,5.90698,0.1464,05,i21_05_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_05,3,5.116280000000001,0.12397,05,i21_05_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_05_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_05,4,3.92857,0.09155,05,i21_05_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_05_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_05,5,3.0,0.0952399999999999,05,i21_05_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_06,1,4.926830000000001,0.11118,06,i21_06_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_06,2,4.38095,0.11143,06,i21_06_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_06,3,4.02439,0.09439,06,i21_06_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_06_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_06,4,3.5,0.07906,06,i21_06_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_06_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_06,5,3.04762,0.1164099999999999,06,i21_06_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_07,1,5.02439,0.1117099999999999,07,i21_07_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_07,2,4.45,0.11699,07,i21_07_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_07,3,4.16667,0.0819,07,i21_07_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_07_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_07,4,3.59524,0.1068,07,i21_07_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_07_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_07,5,3.16667,0.11624,07,i21_07_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_08,1,5.5,0.11785,08,i21_08_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_08,2,4.85714,0.12853,08,i21_08_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_08,3,4.116280000000001,0.10509,08,i21_08_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_08_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_08,4,3.23256,0.11784,08,i21_08_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_08_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_08,5,2.16279,0.0865799999999999,08,i21_08_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_09,1,6.075,0.12444,09,i21_09_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_09,2,6.19048,0.12705,09,i21_09_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_09,3,5.30952,0.13673,09,i21_09_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_09_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_09,4,3.76744,0.086,09,i21_09_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_09_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_09,5,2.09302,0.09194,09,i21_09_5.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_10,1,6.30952,0.16663,10,i21_10_1.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_10,2,5.88095,0.13554,10,i21_10_2.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_10_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_10,3,5.139530000000001,0.14177,10,i21_10_3.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_10_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_10,4,3.2619,0.1068,10,i21_10_4.bmp,holdout
TID2013,I21,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i21_10_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I21.BMP,type_10,5,1.92683,0.09377,10,i21_10_5.bmp,holdout
