ref_id,distortion_type,path_mild,path_severe,sev_mild,sev_severe,abs_dEH,dataset,image_id_mild,image_id_severe
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_2.bmp,1.0,2.0,0.49609375,TID2013,i18_24_1,i18_24_2
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_3.bmp,1.0,3.0,0.275146484375,TID2013,i18_24_1,i18_24_3
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_4.bmp,1.0,4.0,1.082275390625,TID2013,i18_24_1,i18_24_4
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_5.bmp,1.0,5.0,12.950927734375,TID2013,i18_24_1,i18_24_5
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_3.bmp,2.0,3.0,0.220947265625,TID2013,i18_24_2,i18_24_3
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_4.bmp,2.0,4.0,0.586181640625,TID2013,i18_24_2,i18_24_4
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_5.bmp,2.0,5.0,13.447021484375,TID2013,i18_24_2,i18_24_5
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_4.bmp,3.0,4.0,0.80712890625,TID2013,i18_24_3,i18_24_4
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_5.bmp,3.0,5.0,13.22607421875,TID2013,i18_24_3,i18_24_5
I18,type_24,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i18_24_5.bmp,4.0,5.0,14.033203125,TID2013,i18_24_4,i18_24_5
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I19_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_2.bmp,1.0,2.0,1.509521484375,TID2013,I19_01_1,i19_01_2
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I19_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_3.bmp,1.0,3.0,3.95751953125,TID2013,I19_01_1,i19_01_3
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I19_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_4.bmp,1.0,4.0,6.701171875,TID2013,I19_01_1,i19_01_4
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I19_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_5.bmp,1.0,5.0,9.629150390625,TID2013,I19_01_1,i19_01_5
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_3.bmp,2.0,3.0,2.447998046875,TID2013,i19_01_2,i19_01_3
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_4.bmp,2.0,4.0,5.191650390625,TID2013,i19_01_2,i19_01_4
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_5.bmp,2.0,5.0,8.11962890625,TID2013,i19_01_2,i19_01_5
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_4.bmp,3.0,4.0,2.74365234375,TID2013,i19_01_3,i19_01_4
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_5.bmp,3.0,5.0,5.671630859375,TID2013,i19_01_3,i19_01_5
I19,type_01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_01_5.bmp,4.0,5.0,2.927978515625,TID2013,i19_01_4,i19_01_5
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_2.bmp,1.0,2.0,2.1611328125,TID2013,i19_02_1,i19_02_2
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_3.bmp,1.0,3.0,3.970947265625,TID2013,i19_02_1,i19_02_3
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_4.bmp,1.0,4.0,7.325439453125,TID2013,i19_02_1,i19_02_4
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_5.bmp,1.0,5.0,9.814208984375,TID2013,i19_02_1,i19_02_5
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_3.bmp,2.0,3.0,1.809814453125,TID2013,i19_02_2,i19_02_3
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_4.bmp,2.0,4.0,5.164306640625,TID2013,i19_02_2,i19_02_4
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_5.bmp,2.0,5.0,7.653076171875,TID2013,i19_02_2,i19_02_5
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_4.bmp,3.0,4.0,3.3544921875,TID2013,i19_02_3,i19_02_4
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_5.bmp,3.0,5.0,5.84326171875,TID2013,i19_02_3,i19_02_5
I19,type_02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_02_5.bmp,4.0,5.0,2.48876953125,TID2013,i19_02_4,i19_02_5
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_2.bmp,1.0,2.0,0.87158203125,TID2013,i19_03_1,i19_03_2
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_3.bmp,1.0,3.0,2.518310546875,TID2013,i19_03_1,i19_03_3
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_4.bmp,1.0,4.0,4.44140625,TID2013,i19_03_1,i19_03_4
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_5.bmp,1.0,5.0,6.146484375,TID2013,i19_03_1,i19_03_5
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_3.bmp,2.0,3.0,1.646728515625,TID2013,i19_03_2,i19_03_3
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_4.bmp,2.0,4.0,3.56982421875,TID2013,i19_03_2,i19_03_4
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_5.bmp,2.0,5.0,5.27490234375,TID2013,i19_03_2,i19_03_5
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_4.bmp,3.0,4.0,1.923095703125,TID2013,i19_03_3,i19_03_4
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_5.bmp,3.0,5.0,3.628173828125,TID2013,i19_03_3,i19_03_5
I19,type_03,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_03_5.bmp,4.0,5.0,1.705078125,TID2013,i19_03_4,i19_03_5
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_2.bmp,1.0,2.0,1.856689453125,TID2013,i19_04_1,i19_04_2
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_3.bmp,1.0,3.0,4.42138671875,TID2013,i19_04_1,i19_04_3
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_4.bmp,1.0,4.0,7.113525390625,TID2013,i19_04_1,i19_04_4
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_5.bmp,1.0,5.0,12.802978515625,TID2013,i19_04_1,i19_04_5
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_3.bmp,2.0,3.0,2.564697265625,TID2013,i19_04_2,i19_04_3
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_4.bmp,2.0,4.0,5.2568359375,TID2013,i19_04_2,i19_04_4
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_5.bmp,2.0,5.0,10.9462890625,TID2013,i19_04_2,i19_04_5
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_4.bmp,3.0,4.0,2.692138671875,TID2013,i19_04_3,i19_04_4
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_5.bmp,3.0,5.0,8.381591796875,TID2013,i19_04_3,i19_04_5
I19,type_04,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_04_5.bmp,4.0,5.0,5.689453125,TID2013,i19_04_4,i19_04_5
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_2.bmp,1.0,2.0,1.773681640625,TID2013,i19_05_1,i19_05_2
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_3.bmp,1.0,3.0,6.388916015625,TID2013,i19_05_1,i19_05_3
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_4.bmp,1.0,4.0,12.2314453125,TID2013,i19_05_1,i19_05_4
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_5.bmp,1.0,5.0,20.261962890625,TID2013,i19_05_1,i19_05_5
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_3.bmp,2.0,3.0,4.615234375,TID2013,i19_05_2,i19_05_3
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_4.bmp,2.0,4.0,10.457763671875,TID2013,i19_05_2,i19_05_4
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_5.bmp,2.0,5.0,18.48828125,TID2013,i19_05_2,i19_05_5
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_4.bmp,3.0,4.0,5.842529296875,TID2013,i19_05_3,i19_05_4
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_5.bmp,3.0,5.0,13.873046875,TID2013,i19_05_3,i19_05_5
I19,type_05,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_05_5.bmp,4.0,5.0,8.030517578125,TID2013,i19_05_4,i19_05_5
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_2.bmp,1.0,2.0,0.82373046875,TID2013,i19_06_1,i19_06_2
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_3.bmp,1.0,3.0,3.345703125,TID2013,i19_06_1,i19_06_3
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_4.bmp,1.0,4.0,6.625,TID2013,i19_06_1,i19_06_4
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_5.bmp,1.0,5.0,11.08837890625,TID2013,i19_06_1,i19_06_5
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_3.bmp,2.0,3.0,2.52197265625,TID2013,i19_06_2,i19_06_3
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_4.bmp,2.0,4.0,5.80126953125,TID2013,i19_06_2,i19_06_4
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_5.bmp,2.0,5.0,10.2646484375,TID2013,i19_06_2,i19_06_5
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_4.bmp,3.0,4.0,3.279296875,TID2013,i19_06_3,i19_06_4
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_5.bmp,3.0,5.0,7.74267578125,TID2013,i19_06_3,i19_06_5
I19,type_06,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_06_5.bmp,4.0,5.0,4.46337890625,TID2013,i19_06_4,i19_06_5
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_2.bmp,1.0,2.0,2.305419921875,TID2013,i19_07_1,i19_07_2
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_3.bmp,1.0,3.0,3.959228515625,TID2013,i19_07_1,i19_07_3
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_4.bmp,1.0,4.0,5.203125,TID2013,i19_07_1,i19_07_4
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_5.bmp,1.0,5.0,7.576416015625,TID2013,i19_07_1,i19_07_5
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_3.bmp,2.0,3.0,1.65380859375,TID2013,i19_07_2,i19_07_3
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_4.bmp,2.0,4.0,2.897705078125,TID2013,i19_07_2,i19_07_4
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_5.bmp,2.0,5.0,5.27099609375,TID2013,i19_07_2,i19_07_5
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_4.bmp,3.0,4.0,1.243896484375,TID2013,i19_07_3,i19_07_4
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_5.bmp,3.0,5.0,3.6171875,TID2013,i19_07_3,i19_07_5
I19,type_07,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_07_5.bmp,4.0,5.0,2.373291015625,TID2013,i19_07_4,i19_07_5
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_2.bmp,1.0,2.0,0.54443359375,TID2013,i19_08_1,i19_08_2
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_3.bmp,1.0,3.0,2.242919921875,TID2013,i19_08_1,i19_08_3
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_4.bmp,1.0,4.0,6.33447265625,TID2013,i19_08_1,i19_08_4
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_5.bmp,1.0,5.0,15.87109375,TID2013,i19_08_1,i19_08_5
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_3.bmp,2.0,3.0,1.698486328125,TID2013,i19_08_2,i19_08_3
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_4.bmp,2.0,4.0,5.7900390625,TID2013,i19_08_2,i19_08_4
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_5.bmp,2.0,5.0,15.32666015625,TID2013,i19_08_2,i19_08_5
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_4.bmp,3.0,4.0,4.091552734375,TID2013,i19_08_3,i19_08_4
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_5.bmp,3.0,5.0,13.628173828125,TID2013,i19_08_3,i19_08_5
I19,type_08,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_08_5.bmp,4.0,5.0,9.53662109375,TID2013,i19_08_4,i19_08_5
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_2.bmp,1.0,2.0,0.41357421875,TID2013,i19_09_1,i19_09_2
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_3.bmp,1.0,3.0,0.2216796875,TID2013,i19_09_1,i19_09_3
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_4.bmp,1.0,4.0,0.5693359375,TID2013,i19_09_1,i19_09_4
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_5.bmp,1.0,5.0,6.677490234375,TID2013,i19_09_1,i19_09_5
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_3.bmp,2.0,3.0,0.63525390625,TID2013,i19_09_2,i19_09_3
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_4.bmp,2.0,4.0,0.98291015625,TID2013,i19_09_2,i19_09_4
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_5.bmp,2.0,5.0,7.091064453125,TID2013,i19_09_2,i19_09_5
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_4.bmp,3.0,4.0,0.34765625,TID2013,i19_09_3,i19_09_4
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_5.bmp,3.0,5.0,6.455810546875,TID2013,i19_09_3,i19_09_5
I19,type_09,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_09_5.bmp,4.0,5.0,6.108154296875,TID2013,i19_09_4,i19_09_5
I19,type_10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_2.bmp,1.0,2.0,0.070068359375,TID2013,i19_10_1,i19_10_2
I19,type_10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_3.bmp,1.0,3.0,0.701904296875,TID2013,i19_10_1,i19_10_3
I19,type_10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_4.bmp,1.0,4.0,0.099365234375,TID2013,i19_10_1,i19_10_4
I19,type_10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_5.bmp,1.0,5.0,6.61328125,TID2013,i19_10_1,i19_10_5
I19,type_10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_3.bmp,2.0,3.0,0.77197265625,TID2013,i19_10_2,i19_10_3
I19,type_10,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i19_10_4.bmp,2.0,4.0,0.16943359375,TID2013,i19_10_2,i19_10_4
