method,image_id,sr_path,hr_path,lr_path,sr_exists,hr_exists,lr_exists,sr_mode,hr_mode,lr_mode,sr_width,sr_height,hr_width,hr_height,lr_width,lr_height,sr_hr_same_size,lr_matches_hr_div4,status
HAT,panasonic_187,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_187_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_187_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_65.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_196,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_196_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_196_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_66.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_197,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_197_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_197_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_67.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_202,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_202_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_202_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_68.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_206,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_206_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_206_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_69.png,True,True,True,RGB,RGB,RGB,4764,3668,4764,3668,1191,917,True,True,ok
HAT,panasonic_233,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_233_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_233_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_70.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_43,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_43_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_43_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_71.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_50,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_50_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_50_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_72.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_57,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_57_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_57_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_73.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_60,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_60_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_60_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_74.png,True,True,True,RGB,RGB,RGB,4764,3668,4764,3668,1191,917,True,True,ok
HAT,panasonic_62,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_62_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_62_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_75.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,panasonic_85,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/panasonic_85_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/panasonic_85_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_76.png,True,True,True,RGB,RGB,RGB,4964,3668,4964,3668,1241,917,True,True,ok
HAT,sony_1,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_1_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_1_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_88.png,True,True,True,RGB,RGB,RGB,4180,3380,4180,3380,1045,845,True,True,ok
HAT,sony_100,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_100_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_100_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_77.png,True,True,True,RGB,RGB,RGB,4180,3580,4180,3580,1045,895,True,True,ok
HAT,sony_107,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_107_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_107_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_78.png,True,True,True,RGB,RGB,RGB,3980,3580,3980,3580,995,895,True,True,ok
HAT,sony_11,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_11_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_11_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_80.png,True,True,True,RGB,RGB,RGB,5580,3780,5580,3780,1395,945,True,True,ok
HAT,sony_116,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_116_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_116_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_79.png,True,True,True,RGB,RGB,RGB,5380,3780,5380,3780,1345,945,True,True,ok
HAT,sony_120,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_120_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_120_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_81.png,True,True,True,RGB,RGB,RGB,4780,3580,4780,3580,1195,895,True,True,ok
HAT,sony_129,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_129_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_129_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_82.png,True,True,True,RGB,RGB,RGB,3780,3780,3780,3780,945,945,True,True,ok
HAT,sony_158,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_158_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_158_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_83.png,True,True,True,RGB,RGB,RGB,4180,3580,4180,3580,1045,895,True,True,ok
HAT,sony_160,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_160_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_160_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_84.png,True,True,True,RGB,RGB,RGB,4580,3380,4580,3380,1145,845,True,True,ok
HAT,sony_169,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_169_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_169_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_85.png,True,True,True,RGB,RGB,RGB,4780,3580,4780,3580,1195,895,True,True,ok
HAT,sony_183,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_183_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_183_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_86.png,True,True,True,RGB,RGB,RGB,3780,3180,3780,3180,945,795,True,True,ok
HAT,sony_189,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_189_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_189_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_87.png,True,True,True,RGB,RGB,RGB,4180,3380,4180,3380,1045,845,True,True,ok
HAT,sony_49,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_49_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_49_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_89.png,True,True,True,RGB,RGB,RGB,4380,3780,4380,3780,1095,945,True,True,ok
HAT,sony_53,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_53_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_53_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_90.png,True,True,True,RGB,RGB,RGB,3780,3580,3780,3580,945,895,True,True,ok
HAT,sony_54,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_54_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_54_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_91.png,True,True,True,RGB,RGB,RGB,4180,3580,4180,3580,1045,895,True,True,ok
HAT,sony_80,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_80_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_80_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_92.png,True,True,True,RGB,RGB,RGB,5180,3380,5180,3380,1295,845,True,True,ok
HAT,sony_82,/data/projectwork/sr_output/HAT_inference/DReal_x4/visualization/DReal_x4/sony_82_x1_DReal_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/HR/sony_82_x4.png,/home/projectwork/Deep_learning/VANSH_WORK/Internship/old/dataset/DRealSR-20231109T095957Z-004/DRealSR/Test_x4/LR/dreal4_93.png,True,True,True,RGB,RGB,RGB,4580,3580,4580,3580,1145,895,True,True,ok
