dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,distortion_code,distorted_id,distorted_filename,ref_filename,dmos_variance
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,2,3.03,15,I59_15_02,I59_15_02.png,I59.png,0.87
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,3,2.53,15,I59_15_03,I59_15_03.png,I59.png,0.957
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,4,1.8,15,I59_15_04,I59_15_04.png,I59.png,0.476
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Denoise,5,1.5,15,I59_15_05,I59_15_05.png,I59.png,0.5
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,1,4.73,16,I59_16_01,I59_16_01.png,I59.png,0.442
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,2,4.47,16,I59_16_02,I59_16_02.png,I59.png,0.618
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,3,3.83,16,I59_16_03,I59_16_03.png,I59.png,0.687
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,4,2.9,16,I59_16_04,I59_16_04.png,I59.png,0.907
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Brighten,5,1.53,16,I59_16_05,I59_16_05.png,I59.png,0.763
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,1,4.83,17,I59_17_01,I59_17_01.png,I59.png,0.373
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,2,4.39,17,I59_17_02,I59_17_02.png,I59.png,0.83
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,3,4.3,17,I59_17_03,I59_17_03.png,I59.png,0.586
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,4,3.7,17,I59_17_04,I59_17_04.png,I59.png,0.69
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Darken,5,2.37,17,I59_17_05,I59_17_05.png,I59.png,1.08
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,1,4.43,18,I59_18_01,I59_18_01.png,I59.png,0.667
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,2,4.7,18,I59_18_02,I59_18_02.png,I59.png,0.458
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,3,4.67,18,I59_18_03,I59_18_03.png,I59.png,0.65
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,4,4.43,18,I59_18_04,I59_18_04.png,I59.png,0.559
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Mean shift,5,3.93,18,I59_18_05,I59_18_05.png,I59.png,0.629
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,1,4.53,19,I59_19_01,I59_19_01.png,I59.png,0.562
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,2,4.27,19,I59_19_02,I59_19_02.png,I59.png,0.573
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,3,3.7,19,I59_19_03,I59_19_03.png,I59.png,0.862
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,4,2.0,19,I59_19_04,I59_19_04.png,I59.png,0.73
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Jitter,5,1.13,19,I59_19_05,I59_19_05.png,I59.png,0.34
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,1,4.47,20,I59_20_01,I59_20_01.png,I59.png,0.67
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,2,4.57,20,I59_20_02,I59_20_02.png,I59.png,0.616
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,3,4.07,20,I59_20_03,I59_20_03.png,I59.png,1.031
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,4,4.23,20,I59_20_04,I59_20_04.png,I59.png,0.92
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Non-eccentricity patch,5,3.6,20,I59_20_05,I59_20_05.png,I59.png,1.143
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,1,4.5,21,I59_21_01,I59_21_01.png,I59.png,0.719
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,2,3.67,21,I59_21_02,I59_21_02.png,I59.png,1.075
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,3,3.8,21,I59_21_03,I59_21_03.png,I59.png,0.98
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,4,3.1,21,I59_21_04,I59_21_04.png,I59.png,0.907
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Pixelate,5,1.53,21,I59_21_05,I59_21_05.png,I59.png,0.562
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,1,4.4,22,I59_22_01,I59_22_01.png,I59.png,0.554
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,2,4.48,22,I59_22_02,I59_22_02.png,I59.png,0.757
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,3,3.7,22,I59_22_03,I59_22_03.png,I59.png,0.781
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,4,3.73,22,I59_22_04,I59_22_04.png,I59.png,0.964
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Quantization,5,3.4,22,I59_22_05,I59_22_05.png,I59.png,1.052
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,1,2.87,23,I59_23_01,I59_23_01.png,I59.png,0.846
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,2,2.47,23,I59_23_02,I59_23_02.png,I59.png,0.846
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,3,2.5,23,I59_23_03,I59_23_03.png,I59.png,0.806
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,4,2.4,23,I59_23_04,I59_23_04.png,I59.png,0.917
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Color block,5,2.3,23,I59_23_05,I59_23_05.png,I59.png,0.936
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,1,3.93,24,I59_24_01,I59_24_01.png,I59.png,0.512
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,2,2.93,24,I59_24_02,I59_24_02.png,I59.png,0.929
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,3,2.4,24,I59_24_03,I59_24_03.png,I59.png,0.712
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,4,1.8,24,I59_24_04,I59_24_04.png,I59.png,0.748
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,High sharpen,5,1.4,24,I59_24_05,I59_24_05.png,I59.png,0.49
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,1,4.0,25,I59_25_01,I59_25_01.png,I59.png,0.568
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,2,3.87,25,I59_25_02,I59_25_02.png,I59.png,0.67
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,3,4.39,25,I59_25_03,I59_25_03.png,I59.png,0.487
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,4,4.1,25,I59_25_04,I59_25_04.png,I59.png,0.597
KADID-10k,I59,/data/projectwork/swati_mam/kadid10k/images/I59_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I59.png,Contrast change,5,2.93,25,I59_25_05,I59_25_05.png,I59.png,1.093
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,1,4.47,01,I60_01_01,I60_01_01.png,I60.png,0.499
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,2,4.6,01,I60_01_02,I60_01_02.png,I60.png,0.554
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,3,3.33,01,I60_01_03,I60_01_03.png,I60.png,0.869
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,4,1.97,01,I60_01_04,I60_01_04.png,I60.png,0.605
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Gaussian blur,5,1.57,01,I60_01_05,I60_01_05.png,I60.png,0.496
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,1,4.16,02,I60_02_01,I60_02_01.png,I60.png,0.677
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,2,3.03,02,I60_02_02,I60_02_02.png,I60.png,0.912
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,3,1.8,02,I60_02_03,I60_02_03.png,I60.png,0.702
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,4,1.23,02,I60_02_04,I60_02_04.png,I60.png,0.423
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Lens blur,5,1.2,02,I60_02_05,I60_02_05.png,I60.png,0.4
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,1,4.63,03,I60_03_01,I60_03_01.png,I60.png,0.482
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,2,4.7,03,I60_03_02,I60_03_02.png,I60.png,0.458
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,3,3.13,03,I60_03_03,I60_03_03.png,I60.png,0.806
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,4,2.77,03,I60_03_04,I60_03_04.png,I60.png,0.761
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Motion blur,5,1.97,03,I60_03_05,I60_03_05.png,I60.png,0.605
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,1,4.57,04,I60_04_01,I60_04_01.png,I60.png,0.559
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,2,1.97,04,I60_04_02,I60_04_02.png,I60.png,0.706
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,3,1.33,04,I60_04_03,I60_04_03.png,I60.png,0.471
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,4,1.2,04,I60_04_04,I60_04_04.png,I60.png,0.4
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color diffusion,5,1.13,04,I60_04_05,I60_04_05.png,I60.png,0.34
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,1,4.7,05,I60_05_01,I60_05_01.png,I60.png,0.526
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,2,2.87,05,I60_05_02,I60_05_02.png,I60.png,1.258
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,3,2.3,05,I60_05_03,I60_05_03.png,I60.png,1.038
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,4,2.5,05,I60_05_04,I60_05_04.png,I60.png,0.847
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color shift,5,2.67,05,I60_05_05,I60_05_05.png,I60.png,0.943
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,1,4.03,06,I60_06_01,I60_06_01.png,I60.png,0.795
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,2,3.9,06,I60_06_02,I60_06_02.png,I60.png,0.978
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,3,3.63,06,I60_06_03,I60_06_03.png,I60.png,0.836
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,4,3.1,06,I60_06_04,I60_06_04.png,I60.png,0.978
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color quantization,5,2.53,06,I60_06_05,I60_06_05.png,I60.png,0.921
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,1,2.8,07,I60_07_01,I60_07_01.png,I60.png,1.108
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,2,2.63,07,I60_07_02,I60_07_02.png,I60.png,1.197
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,3,1.87,07,I60_07_03,I60_07_03.png,I60.png,0.846
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,4,1.8,07,I60_07_04,I60_07_04.png,I60.png,0.833
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 1,5,1.8,07,I60_07_05,I60_07_05.png,I60.png,0.792
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,1,4.6,08,I60_08_01,I60_08_01.png,I60.png,0.49
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,2,3.03,08,I60_08_02,I60_08_02.png,I60.png,0.875
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,3,1.87,08,I60_08_03,I60_08_03.png,I60.png,0.921
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,4,1.6,08,I60_08_04,I60_08_04.png,I60.png,0.554
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Color saturation 2,5,1.47,08,I60_08_05,I60_08_05.png,I60.png,0.562
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG2000,1,4.53,09,I60_09_01,I60_09_01.png,I60.png,0.562
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG2000,2,4.13,09,I60_09_02,I60_09_02.png,I60.png,0.846
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG2000,3,4.33,09,I60_09_03,I60_09_03.png,I60.png,0.596
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG2000,4,2.33,09,I60_09_04,I60_09_04.png,I60.png,0.869
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG2000,5,1.4,09,I60_09_05,I60_09_05.png,I60.png,0.49
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG,1,4.57,10,I60_10_01,I60_10_01.png,I60.png,0.667
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG,2,4.37,10,I60_10_02,I60_10_02.png,I60.png,0.752
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG,3,4.16,10,I60_10_03,I60_10_03.png,I60.png,0.766
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG,4,2.43,10,I60_10_04,I60_10_04.png,I60.png,1.086
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,JPEG,5,1.47,10,I60_10_05,I60_10_05.png,I60.png,0.618
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise,1,3.53,11,I60_11_01,I60_11_01.png,I60.png,0.846
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise,2,3.47,11,I60_11_02,I60_11_02.png,I60.png,0.846
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise,3,3.07,11,I60_11_03,I60_11_03.png,I60.png,0.772
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise,4,2.7,11,I60_11_04,I60_11_04.png,I60.png,0.781
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise,5,2.6,11,I60_11_05,I60_11_05.png,I60.png,0.987
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise in color component,1,4.53,12,I60_12_01,I60_12_01.png,I60.png,0.67
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise in color component,2,4.0,12,I60_12_02,I60_12_02.png,I60.png,0.775
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise in color component,3,3.57,12,I60_12_03,I60_12_03.png,I60.png,0.803
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise in color component,4,2.87,12,I60_12_04,I60_12_04.png,I60.png,0.884
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,White noise in color component,5,2.45,12,I60_12_05,I60_12_05.png,I60.png,0.797
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Impulse noise,1,3.67,13,I60_13_01,I60_13_01.png,I60.png,0.83
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Impulse noise,2,2.93,13,I60_13_02,I60_13_02.png,I60.png,0.929
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Impulse noise,3,2.63,13,I60_13_03,I60_13_03.png,I60.png,0.706
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Impulse noise,4,2.57,13,I60_13_04,I60_13_04.png,I60.png,0.92
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Impulse noise,5,2.27,13,I60_13_05,I60_13_05.png,I60.png,0.727
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Multiplicative noise,1,4.47,14,I60_14_01,I60_14_01.png,I60.png,0.562
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Multiplicative noise,2,3.63,14,I60_14_02,I60_14_02.png,I60.png,0.795
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Multiplicative noise,3,3.2,14,I60_14_03,I60_14_03.png,I60.png,0.872
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Multiplicative noise,4,2.73,14,I60_14_04,I60_14_04.png,I60.png,0.964
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Multiplicative noise,5,1.97,14,I60_14_05,I60_14_05.png,I60.png,0.706
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Denoise,1,4.2,15,I60_15_01,I60_15_01.png,I60.png,0.909
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Denoise,2,2.97,15,I60_15_02,I60_15_02.png,I60.png,0.752
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Denoise,3,2.3,15,I60_15_03,I60_15_03.png,I60.png,0.823
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Denoise,4,1.87,15,I60_15_04,I60_15_04.png,I60.png,0.718
KADID-10k,I60,/data/projectwork/swati_mam/kadid10k/images/I60_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I60.png,Denoise,5,1.57,15,I60_15_05,I60_15_05.png,I60.png,0.616
